recipe_id,ingredient_full
339,"{'버섯': '1줌', '베이컨': '2줄', '파': '1/4대', '식용유': '약간', '버터': '1조각', '굴': '1큰술'}"
340,"{'닭고기_다리': '400g', '쯔유': '2T', '소금': '1/2t', '올리고당': '2T', '마늘': '2T', '통후추': '1t', '올리브유': '2T'}"
341,"{'새우': '20마리', '버터': '20g', '올리고당': '2큰술', '마늘': '1큰술', '파슬리': '약간', '후추': '약간', '올리브유': '약간', '소금': '약간'}"
342,{}
343,"{'가지': '3개', '고추장': '2숟가락', '마늘': '1숟가락', '설탕': '1숟가락', '올리고당': '1숟가락', '참기름': '2숟가락', '깨': '솔솔'}"
344,"{'돼지고기_항정살': '400g', '양상추': '샐러드채소', '된장': '1T', '간장': '2T', '맛술': '2T', '올리고당': '2T', '설탕': '1T', '마늘': '0.5T', '참기름': '1T', '후추': '조금'}"
345,"{'닭고기_가슴살': '200g', '파': '1개', '간장': '2T', '설탕': '1T', '참기름': '0.5T', '마늘': '0.5T', '꿀': '1T'}"
346,"{'가지': '2개', '양파': '1/2개', '파프리카': '1/3개', '케첩': '4큰술', '굴': '2스푼', '설탕': '1스푼', '올리고당': '1.5스푼', '식초': '1스푼', '참기름': '1/2스푼', '깨': '약간', '김': '75g', '물': '1/2컵'}"
347,"{'마늘': '40알', '아몬드': '1줌', '깨': '솔솔', '식용유': '약간', '간장': '2T', '물': '2T', '물엿': '1.5T'}"
348,"{'닭고기_가슴살': '300g', '버섯': '2개', '올리브유': '3T', '간장': '2T', '물엿': '1.5T', '마늘': '2T', '설탕': '1T', '바질': '0.5T'}"
349,"{'닭고기_다리': '250g', '고구마': '1개', '브로콜리': '1/2통', '파프리카': '2개', '간장': '1T', '올리고당': '2T', '맛술': '0.5T', '마늘': '1T', '후추': '조금'}"
350,"{'버섯': '3개', '파프리카': '1/2개', '양파': '1/4개', '가지': '1/4개', '호박': '1/4개', '소금': '약간', '후추': '약간', '올리브오일': '5숟가락'}"
351,"{'닭고기_가슴살': '300g', '양파': '1개', '깻잎': '10장', '간장': '2T', '맛술': '2T', '마늘': '1T', '후춧가루': '조금', '설탕': '1T', '참기름': '조금'}"
352,"{'돼지고기': '300 400g', '부침가루': '1밥숟가락', '김': '2밥숟가락', '식용유': '0.5밥숟가락', '케첩': '3밥숟가락', '고추장': '1밥숟가락', '설탕': '1밥숟가락', '마늘': '0.5밥숟가락', '올리고당': '2밥숟가락', '간장': '2밥숟가락'}"
353,"{'돼지고기_앞다리살': '400g', '마늘': '1/2T', '청주': '1T', '생강': '1/2t', '허브소금': '1/2T', '깨': '약간', '간장': '3T', '설탕': '1T', '올리고당': '2T', '굴': '1T', '맛술': '2T', '참기름': '1T', '물': '1/4컵'}"
354,"{'새우': '1줌', '마요네즈': '4큰술', '마늘': '1큰술', '설탕': '1큰술', '후추': '약간', '소금': '약간'}"
355,"{'닭고기_가슴살': '중간크기 1캔', '양파': '작은거 1개', '배추': '1줌', '고추장': '2T', '고추가루': '3T', '간장': '1T', '설탕': '2T', '마늘': '1T'}"
356,"{'버섯': '1봉지', '고추장': '1스푼', '진간장': '1스푼', '설탕': '1.5스푼', '마늘': '1스푼', '물': '2스푼'}"
357,{}
358,"{'돼지고기_목살': '300g', '설탕': '1T', '진간장': '1 1/4T', '물엿': '2T', '마늘': '1/2큰술', '생강': '1꼬집', '맛술': '1T', '굴': '1/2T', '후추가루': '1꼬집', '파': '1큰술'}"
359,"{'버섯': '1팩', '청고추': '1개', '고추': '1개', '마늘': '1숟가락', '김': '7숟가락', '진간장': '2숟가락', '물': '1/2컵', '설탕': '2숟가락', '식초': '2숟가락', '참기름': '약간', '기름 볶을 때': '1숟가락'}"
360,"{'목살': '400g', '계란': '1개', '버터': '2T', '돈가스소스': '3T', '맛술': '2T', '설탕': '2T', '굴': '2T', '물': '100g'}"
361,"{'새우': '1종이컵', '식용유': '3T', '마늘': '1T', '버터': '1T', '후추': '톡톡', '케찹': '2T', '고추가루': '1T', '설탕': '1T', '간장': '1T', '식초': '1T'}"
362,"{'돼지고기_등갈비': '15쪽', '양파': '1/2개', '파': '20cm', '버섯': '2개', '떡볶이떡': '10개', '꽈리고추': '3개', '치즈': '원하는만큼', '맛술': '1/3컵', '진간장': '1/3컵', '물엿': '1/3컵', '고추가루': '3스푼', '고추장': '2스푼', '마늘': '1스푼', '설탕': '2스푼', '물': '4컵'}"
363,"{'돼지고기_다짐육': '또는 300g', '버섯': '2개', '생강': '또는 3T', '진간장': '2T', '설탕': '1/2T', '마늘': '1T', '참기름': '1/2T', '감자': '2T', '파': '5cm', '후추': '2번', '물': '2T', '꿀': '1T'}"
364,"{'돼지고기_삼겹살': '600g', '양파': '1개', '파채': '50g', '참기름': '1작은술', '소금': '1/2작은술', '물': '1컵', '간장': '3큰술', '설탕': '1큰술', '꿀': '2큰술'}"
365,"{'새우': '12마리', '브로콜리': '1공기', '소금': '1작은술', '식용유': '1작은술', '마늘': '1작은술', '마요네즈': '1큰술', '굴': '1/2큰술', '맛술': '1큰술', '후추': '약간'}"
366,{}
367,"{'참치': '150g 1캔', '옥수수': '1/2캔', '피망': '1/4개', '양파': '1/4개', '부침가루': '2T', '계란': '2개', '소금': '약간', '후추': '약간'}"
368,"{'불고기': '300g', '진간장': '3T', '설탕': '3T', '마늘': '3T', '후추': '약간', '참기름': '약간'}"
369,"{'닭고기_다리': '250g', '파': '1개', '식용유': '1큰술', '녹말가루': '적당량', '미림': '2~3큰술', '간장': '2큰술', '설탕': '2작은술', '생강': '1작은술'}"
370,"{'닭봉': '9개', '전분가루': '적당량', '소금': '1/2T', '후춧가루': '5번', '맛술': '3T', '진간장': '2T', '설탕': '1T', '물엿': '2T', '마늘': '3쪽', '물': '5~6T'}"
371,"{'어묵': '8장', '물 약 종이': '컵 4/5컵 200ml', '고추': '2개', '고추장': '5T', '간장': '2T', '설탕': '4T', '마늘': '1T'}"
372,"{'리챔': '1개', '쌀/밥': '2스푼', '양파': '조금', '당근': '조금', '파': '조금', '소금': '1꼬집', '식용유': '약간'}"
373,"{'돼지고기_삼겹살': '2근', '김': '1/2포기', '파': '2대', '고추': '1개', '꽈리고추': '2개', '사골곰탕 시판용': '2봉', '고추장': '1T'}"
374,"{'게': '6장', '깻잎': '6장', '파프리카': '1/3쪽', '간장': '1T', '물': '1T', '식초': '1T', '설탕': '1T', '소금': '6번', '후추': '6번'}"
375,"{'치킨너겟': '15~20개', '물엿 올리고당': '3T 5T', '케첩': '2T', '고추장': '1T', '간장': '1T', '마늘': '2T', '고추가루': '1T', '설탕': '2T', '물': '2T'}"
376,"{'새우': '200g', '청경채': '200g', '파': '2/3대', '마늘': '5개', '깨': '적당히', '식용유': '2큰술', '간장': '1큰술', '굴': '1/2큰술', '올리고당': '2/3큰술', '전분': '1큰술', '물': '1큰술'}"
377,"{'두부': '1모', '계란': '1개', '버섯': '1봉', '양파': '1개', '당근': '1/2개', '파': '1대', '전분': '4T', '소금': '1/3T', '후추': '톡톡', '돈가스': '적당히'}"
378,"{'돼지고기_삼겹살': '300g', '김': '1/8포기', '양파': '1개', '두부': '1모', '마늘': '1큰술', '소면': '1줌', '고추장': '1큰술', '고추가루': '1큰술', '진간장': '1큰술', '설탕': '2큰술', '생강': '1티스푼', '올리고당': '1큰술'}"
379,{}
380,{}
381,"{'골뱅이': '400g 1캔', '마늘': '0.5큰술', '양파': '1/2개', '꽈리고추': '2개', '진간장': '2큰술', '맛술': '1큰술', '설탕': '1큰술', '올리고당': '1큰술', '깨': '약간'}"
382,"{'돼지고기_앞다리살': '300g', '파': '2T', '마늘': '1T', '간장': '3T', '설탕': '2T', '맛술': '1T', '참기름': '2T', '후추': '약간'}"
383,"{'닭고기_가슴살': '3덩이', '밀가루': '2T', '계란': '2개', '빵가루': '1종이컵', '포도씨유': '1종이컵', '양상추': '1개', '파': '1대', '무': '1팩', '간장': '5T', '식초': '5T', '설탕': '5T', '마늘': '1T', '양파': '1개', '청고추': '1개', '고추': '1개'}"
384,"{'닭봉': '1팩', '떡볶이떡': '10개', '파': '1뿌리', '물': '1종이컵', '통후추': '10~15알', '올리고당': '2', '간장': '5', '맛술': '2', '설탕': '1', '생강': '1', '매실액': '1', '마늘': '1', '후추': '톡톡'}"
385,"{'오이': '3개', '깨': '2큰술', '올리브유': '2큰술', '소금': '1큰술'}"
386,"{'불고기': '300g', '감자': '4개', '청고추': '2개', '고추': '2개', '물': '1머그컵', '간장': '3큰술', '올리고당': '2큰술', '참기름': '1큰술', '깨': '1큰술', '청주': '2큰술', '후추': '약간'}"
387,"{'돼지고기_삼겹살': '300g', '무': '1팩', '파프리카': '1/2개', '버섯': '1봉지', '간장': '2큰술', '맛술': '1큰술', '설탕': '1/2큰술', '마늘': '1/2큰술'}"
388,"{'소고기_살치살': '200g', '파': '1컵', '식용유': '2큰술', '간장': '1작은술', '설탕': '1작은술', '굴': '1작은술', '마늘': '1작은술', '맛술': '1큰술', '참기름': '약간', '깨': '약간'}"
389,"{'오징어': '400g', '양파': '1개', '파': '1대', '식용유': '1숟가락', '물': '1컵', '고추장': '3.5숟가락', '고추가루': '2숟가락', '간장': '2숟가락', '설탕': '1숟가락', '물엿': '1.5숟가락', '마늘': '1.5숟가락', '맛술': '1숟가락', '후추': '약간', '참기름': '1숟가락', '깨': '1숟가락'}"
390,"{'돼지고기_앞다리살': '600g', '양파': '1/4개', '파': '1/2대', '마늘': '1큰술', '진간장': '6스푼', '굴': '1스푼', '물엿': '2스푼', '미림': '2스푼', '고추가루': '1/2스푼', '설탕': '3스푼', '생강': '1/5스푼', '후추가루': '1~2꼬집', '참기름': '1스푼'}"
391,"{'콩나물': '200g 1봉지', '파': '1대', '양파': '1/2개', '햄/소시지': '3개', '물': '2숟가락', '식용유': '약간', '고추장': '2숟가락', '고추가루': '2숟가락', '설탕': '1숟가락', '간장': '4숟가락', '마늘': '1숟가락', '전분': '1숟가락'}"
392,"{'새우': '10미', '올리브유': '3큰술', '마늘': '1큰술', '버터': '1큰술', '케첩': '2큰술', '고추가루': '1큰술', '진간장': '2큰술', '설탕': '1큰술', '식초': '1큰술', '물': '2큰술', '후추': '약간'}"
393,"{'어묵': '4장', '고추장': '1스푼', '땡초 가루': '1/3스푼', '설탕': '2스푼', '간장': '1스푼', '미림': '1스푼', '마늘': '1스푼', '물엿': '1스푼', '청양초': '1개', '후추': '1꼬집', '물': '100cc'}"
394,"{'참치': '1개', '계란': '2개', '꽈리고추': '2개', '피망': '1/4개', '파프리카': '1개', '밀가루': '1T', '소금': '조금'}"
395,"{'호박': '1개', '양파': '1/2개', '땡초': '5개', '부침가루': '3큰술', '계란': '3개', '참치': '100g', '소금': '2꼬집', '식용유': '적당량', '후추': '톡톡'}"
396,"{'햄/소시지': '250g', '땅콩': '약간', '설탕': '1T', '물엿': '1T', '진간장': '1/2T', '케첩': '1/2T', '물': '2T', '마늘': '1/2T'}"
397,"{'불고기': '650g', '양파': '작은거 1개', '파': '1개', '까나리액젓': '4스푼', '설탕': '4스푼', '마늘': '2스푼', '참기름': '2스푼', '생강': '2스푼', '후추': '조금', '깨': '조금'}"
398,"{'닭고기_가슴살': '1덩어리', '두부': '1/2모', '양파': '1/2개', '당근': '조금', '파': '조금', '계란': '2개', '부침가루': '1큰술', '후추': '약간', '소금': '취향껏'}"
399,"{'당면': '2줌', '콩나물': '1줌', '양파': '1/2개', '당근': '1/6개', '파': '1/2대', '물': '1.5컵', '참기름': '약간', '깨': '약간', '고추장': '1스푼', '고추가루': '1.5스푼', '간장': '3스푼', '설탕': '1스푼', '마늘': '0.5스푼', '올리고 당': '1.5스푼', '식용유': '2스푼'}"
400,"{'닭봉': '20개', '우유': '적당히', '파': '1/2대', '소주': '1/2컵', '간장': '5숟가락', '설탕': '2숟가락', '식초': '2숟가락', '청주': '2숟가락', '케첩': '1숟가락', '물엿': '1숟가락'}"
401,"{'돼지고기_삼겹살': '250 300g', '숙주': '1/2봉지', '파채': '1~2줌', '양파': '1/2개', '고추가루': '3스푼', '진간장': '3스푼', '올리고당': '3스푼', '굴': '3스푼', '맛술': '3스푼', '마늘': '1/2스푼'}"
402,"{'고등어': '1마리', '양파': '1/3개', '땡초': '2개', '파': '1줄기', '간장': '2T', '고추가루': '2T', '맛술': '2T', '고추장': '1/2T', '마늘': '1/2T', '설탕': '1/2T'}"
403,{}
404,{}
405,"{'등갈비': '1kg', '된장': '1T', '마늘': '2T', '간장': '8T', '설탕': '4T', '물엿': '4T', '매실액': '2T', '맛술': '4T', '참기름': '1T', '물': '700ml', '깨': '약간'}"
406,{}
407,{}
408,"{'순대': '500g', '양파': '1개', '깻잎': '5장', '떡국떡': '1줌', '배추': '1/4개', '당근': '1/2개', '고추가루': '2큰술', '고추장': '1큰술', '진간장': '2큰술', '설탕': '0.5큰술', '올리고당': '1큰술', '매실액': '1큰술', '마늘': '1큰술', '참기름': '1큰술', '후춧가루': '약간', '깨': '1큰술'}"
409,{}
410,"{'닭고기_닭볶음탕': '1마리', '꽈리고추': '약간', '마늘': '약간', '생강': '약간', '물': '100ml', '간장': '4큰술', '설탕': '4큰술', '맛술': '4큰술', '물엿': '1큰술'}"
411,"{'닭고기_다리': '2팩', '올리브유': '1T', '청주': '또는 2T', '소금': '약간', '후추': '약간', '파슬리가루': '약간', '피클': '4 5개', '굴': '1T', '미림': '또는 1T', '물엿': '또는 1T', '설탕': '1T', '마늘': '1T', '간장': '1/2t', '물': '1T'}"
412,"{'닭고기_가슴살': '500g', '배추': '1/2개', '양파': '1/2개', '고구마': '2개', '깻잎': '5장', '떡볶이떡': '1인분', '파': '조금', '고추장': '3T', '고추가루': '3T', '진간장': '3T', '설탕': '3T', '참기름': '1T', '마늘': '2.5T', '맛술': '또는 3T', '후춧가루': '약간', '소금': '조금', '물': '1컵'}"
413,"{'차돌박이': '1팩', '숙주나물': '600g', '청량고추': '5개', '간장': '3T', '굴': '2T', '소금': '약간', '후추': '약간', '참기름': '1T'}"
414,"{'돼지고기_앞다리살': '400g', '마늘': '1큰술', '파': '1/3대', '생강': '약간', '깻잎': '선택', '진간장': '4큰술', '설탕': '1큰술', '맛술': '1큰술', '청주': '1큰술', '참기름': '2큰술', '후춧가루': '약간'}"
415,"{'돼지고기_앞다리살': '300g', '파채': '1줌', '콩나물': '1줌', '참기름': '약간', '깨': '약간', '간장': '3숟가락', '고추장': '2숟가락', '올리고당': '3숟가락', '고추가루': '2숟가락', '마늘': '1숟가락', '매실액': '1숟가락', '맛술': '1숟가락', '후추': '약간'}"
416,"{'돼지고기_삼겹살': '400g', '파': '약간', '간장': '2~3큰술', '물': '5큰술', '물엿': '2큰술', '생강': '1큰술', '맛술': '2큰술', '연겨자': '1/2작은술'}"
417,{}
418,"{'계란': '2개', '깻잎': '8장', '참치': '85g', '밀가루': '1/2컵', '양파': '1/2개', '꽈리고추': '3개', '소금': '1/4티스푼', '후추': '조금', '마늘': '1티스푼'}"
419,"{'돼지고기_등갈비': '1kg', '양파': '1/2개', '파': '20cm정도 1개', '맛술': '1/3컵', '맛간장진간장': '1/2컵', '올리고당': '5스푼', '설탕': '1스푼', '마늘': '1스푼', '물': '4컵'}"
420,"{'고등어': '1마리', '녹말가루': '2Ts', '소금': '약간', '후추': '약간', '간장': '4Ts', '미림': '4Ts', '마늘': '3톨', '파': '약간', '양파': '1/4개', '설탕': '1Ts', '물': '2/3컵', '물엿': '1Ts'}"
421,{}
422,"{'콩나물': '300g', '부추': '50g', '소금': '1t', '고추가루': '2T', '마늘': '1t', '진간장': '2T', '설탕': '1.5T', '식초': '1T', '액젓': '1T', '참기름': '1T', '깨': '1T'}"
423,"{'쑥갓': '150g', '두부': '1/2모', '굵은소금': '1/2큰술', '소금': '1작은술', '참기름': '1큰술', '깨': '2큰술'}"
424,{}
425,{}
426,"{'골뱅이': '230g 1캔', '오이': '1개', '배추': '1줌', '당근': '2cm', '양파': '1개', '고추장': '2T', '고추가루': '3~4T', '진간장': '2T', '설탕': '2.5T', '식초': '5T', '마늘': '1T', '참기름': '2T'}"
427,"{'돼지고기_앞다리살': '600g', '양파': '1개', '식용유': '약간', '간장': '5숟가락', '설탕': '3숟가락', '맛술': '3숟가락', '마늘': '1숟가락', '파': '1/2대', '참기름': '1숟가락', '후추': '약간', '깨': '약간'}"
428,"{'콩나물': '1봉 380g', '고추가루': '1Ts', '간장': '5Ts', '설탕': '1Ts', '파': '1/2뿌리', '마늘': '1Ts', '들기름': '4Ts', '물': '5Ts'}"
429,{}
430,{}
431,"{'돼지고기_삼겹살': '500g', '콩나물': '1봉지 300g', '양파': '1/2', '깻잎': '15장', '파': '1/2대', '꽈리고추': '2개', '간장': '3', '맛술': '3', '마늘': '2', '설탕': '2', '고추가루': '3', '고추장': '3'}"
432,{}
433,"{'소고기_다짐육': '174g', '간장': '6T', '올리고당': '3.5T', '마늘': '1.5T', '맛술': '1T', '매실액': '1T', '참기름': '2T', '깨': '2T', '후추': '1/2티스푼', '들기름': '1T'}"
434,"{'소고기_목심': 't 600g', '양파': '2개', '간장': '4T', '마늘': '2T', '꿀': '4T', '키위 갈아서': '1개', '참기름': '1T', '소금': '약간', '후추': '취향껏'}"
435,"{'훈제오리': '1/2봉지', '호박': '1통', '마늘': '7 8쪽', '양파': '1/3개', '무': '3개', '올리고당': '1T', '굴': '1T', '깨': '솔솔'}"
436,"{'김': '1/4포기', '돼지고기': '200g', '파': '1/2줄기', '참기름': '2T', '설탕': '1T', '맛술': '3T'}"
437,"{'호박': '1개', '훈제오리': '500g', '양파': '1개', '파': '1대', '꽈리고추': '1~2개', '파프리카': '1/3개', '고추장': '1스푼', '고추가루': '3스푼', '간장': '2스푼', '설탕': '1스푼', '마늘': '1스푼', '청주': '3스푼', '참기름': '1스푼'}"
438,"{'오징어': '1마리', '호박': '1/4개', '당근': '1/4개', '양파': '1/2개', '파': '1종이컵', '굵은소금': '약간', '올리브유': '약간', '간장': '3큰술', '올리고당': '1큰술', '설탕': '1큰술', '미림': '1큰술', '참기름': '1큰술', '마늘': '1/2큰술', '깨': '약간'}"
439,"{'닭고기_닭볶음탕': '1마리', '감자': '2개', '양파': '1개', '당근': '1/2개', '간장': '110ml', '설탕': '5T', '맛술': '4T', '마늘': '2T', '참기름': '2T', '물': '400ml'}"
440,{}
441,"{'오징어': '1마리', '돼지고기_삼겹살': '250g', '양파': '1/2개', '깻잎': '5장', '파': '약간', '설탕': '2숟가락', '고추가루': '3숟가락', '간장': '1.5숟가락', '마늘': '1.5숟가락', '고추장': '2숟가락', '매실액': '0.5숟가락', '후추': '약간', '참기름': '1숟가락'}"
442,"{'당면': '1줌', '어묵': '2장', '양파': '1개', '파': '1대', '당근': '적당량', '간장': '3큰술', '참기름': '2큰술', '올리고당': '2큰술', '후추': '톡톡', '마늘': '1큰술'}"
443,"{'두부': '1모', '돼지고기_삼겹살': '180g', '파': '1대', '양파': '1/2개', '물': '1컵', '고추': '1개', '마늘': '1T', '간장': '3T', '멸치': '1T', '고추가루': '2T', '설탕': '1T', '들기름': '2T'}"
444,"{'등갈비': '4대', '월계수잎': '2~3장', '파': '1줄', '마늘': '1/2큰술', '된장': '1큰술', '바베큐소스': '3큰술', '진간장': '2큰술', '올리고당': '2큰술', '맛술': '3큰술', '케첩': '2큰술', '후추': '약간', '파슬리': '조금'}"
445,{}
446,"{'콩나물': '600g', '오만둥이': '3줌', '땡초': '2개', '파': '1/2줄기', '고추가루': '5T', '마늘': '1.5T', '설탕': '1T', '소금': '2/3T', '전분가루': '2T', '조': '개 1/2T', '참기름': '1T'}"
447,{}
448,{}
449,{}
450,"{'돼지고기_목살': '600g', '양파': '1/2개', '당근': '1/3개', '파': '1줌', '간장': '4T', '미림': '2T', '마늘': '2T', '고추장': '3T', '고추가루': '4t'}"
451,"{'돼지고기_삼겹살': '300g', '양파': '1/4개', '파': '1개', '고추장': '3T', '고추가루': '2T', '마늘': '1/2T', '올리고당': '2T', '미림': '1T', '소금': '약간', '후추': '약간'}"
452,{}
453,"{'오징어': '2마리', '양파': '1/2개', '파': '1/2개', '꽈리고추': '2개', '고추장': '2스푼', '고추가루': '1스푼', '설탕': '1/2스푼', '참기름': '1/2스푼', '진간장': '1스푼', '마늘': '1/3스푼', '깨': '약간'}"
454,"{'오징어': '2마리', '양파': '1개', '당근': '1/2개', '파': '1대', '설탕': '1T', '고추장': '1T', '고추가루': '3T', '간장': '5T', '참기름': '1T', '마늘': '1T'}"
455,{}
456,"{'등갈비': '2팩', '마늘': '2숟가락', '된장': '1숟가락', '깨': '약간', '간장': '9숟가락', '설탕': '4숟가락', '물엿': '4숟가락', '매실액': '2숟가락', '맛술': '4숟가락', '참기름': '1숟가락', '물': '3.5종이컵'}"
457,{}
458,{}
459,"{'돼지고기_목살': '450g', '깻잎': '10장', '양조간장': '3큰술', '매실청': '3큰술', '맛술': '1큰술', '올리고당': '1큰술', '생강': '1작은술', '마늘': '1작은술', '후춧가루': '약간'}"
460,{}
461,{}
462,"{'호박': '1/2개', '감자': '1개', '양파': '1/4개', '당근': '1/8개', '김': '5큰술', '물': '7큰술 100ml', '소금': '4꼬집', '꽈리고추': '선택사항'}"
463,"{'두부': '1모', '꽈리고추': '2개', '양파': '1/2개', '우동사리': '1.5컵', '파': '약간', '다시육수': '2컵', '고추가루': '3큰술', '간장': '3큰술', '참치': '1큰술', '고추장': '1큰술', '설탕': '2큰술', '마늘': '1/2큰술', '참기름': '조금', '소금': '조금'}"
464,"{'돼지고기_다짐육': '250g', '파': '1뿌리', '굴': '1큰술', '맛간장': '1큰술', '미림': '2큰술', '후추': '톡톡', '올리고당': '0.5큰술', '마늘': '1/2큰술'}"
465,{}
466,"{'닭고기_안심': '500g', '치즈': '기호에맞게', '땅콩분태': '기호에맞게', '고추장': '1TS', '고추가루': '2TS', '간장': '2TS', '꿀': '2TS', '맛술': '2TS', '참기름': '1TS', '마늘': '2TS', '양파': '1/2개', '꽈리고추': '2개', '사과즙': '약간', '카레': '1TS', '굴': '1TS', '핫소스': '2TS', '후추': '약간'}"
467,"{'소고기_다짐육': '300g', '돼지고기_다짐육': '300g', '식용유': '적당량', '굴': '1큰술', '소금': '0.5작은술', '설탕': '0.5큰술', '마늘': '0.5큰술', '파': '3큰술', '빵가루': '2큰술', '참기름': '0.5큰술', '깨': '1큰술', '후추': '톡톡', '고추장': '1큰술', '진간장': '1큰술', '케첩': '3큰술', '올리고당': '3큰술'}"
468,"{'훈제오리': '1팩', '부추': '1/2', '양파': '1개', '간장': '3T', '설탕': '3T', '식초': '3T', '고추가루': '2T', '마늘': '1T', '참기름': '약간'}"
469,"{'김': '1그릇', '참치': '150g', '파': '1/2줄기', '참기름': '1스푼', '설탕': '1.5T'}"
470,"{'돼지고기_갈비': '1kg', '파': '3대', '소주': '또는 1/2종이컵', '양파': '1/2개', '꽈리고추': '2개', '고추장': '2숟가락', '고추가루': '2숟가락', '미림': '1/2종이컵', '간장': '2숟가락', '설탕': '1숟가락', '후추': '약간', '마늘': '1숟가락', '월계수잎': '1장'}"
471,"{'닭고기_가슴살': '200g 2쪽', '마늘': '1/2T', '전분': '3T', '물': '50ml 1/4컵', '청주': '1T', '소금': '약간', '후추': '약간', '간장': '1T', '고추장': '1T', '케찹': '1T', '올리고당': '1T', '꽈리고추': '1/2개'}"
472,{}
473,"{'돼지고기_삼겹살': '600g', '콩나물': '220g 1봉지', '버섯': '2개', '양파': '1개', '파': '1개', '꽈리고추': '2개', '깻잎': '10장', '고추장': '4스푼', '고추가루': '4스푼', '진간장': '4스푼', '맛술': '4스푼', '설탕': '3스푼', '마늘': '0.4스푼'}"
474,"{'돼지고기_삼겹살': '500g', '파': '적당량', '콩나물': '2줌', '고추장': '5숟가락', '고추가루': '4숟가락', '간장': '2숟가락', '설탕': '3숟가락', '마늘': '2숟가락'}"
475,"{'순대': '400g', '배추': '1/4통', '양파': '1/2개', '깨': '2T', '떡': '50g', '당근': '1/4개', '굴': '1T', '마늘': '2T', '청주': '1T', '매실액': '1T', '후추': '약간', '고추장': '2T', '고추가루': '4T'}"
476,"{'돼지고기': '450g', '두부': '1모', '파': '1줌', '꽈리고추': '기호에맞게', '고추장': '2스푼', '된장': '1스푼', '마늘': '1스푼', '간장': '또는 1스푼', '고추가루': '1스푼', '올리고당': '0.5스푼', '참기름': '0.5스푼', '전분': '0.5스푼'}"
477,"{'오징어': '3마리', '양파': '1/2개', '파': '1대', '꽈리고추': '1개', '고추': '1개', '당근': '1/4개', '떡볶이떡': '1줌', '식용유': '3스푼'}"
478,"{'오징어': '1마리', '콩나물': '1줌', '당근': '1/4토막', '양파': '1/2개', '파': '1/2대', '꽈리고추': '2개', '마늘': '1큰술', '식용유': '약간', '고추가루': '1작은술', '고추장': '1큰술', '굴': '2/3큰술', '설탕': '1작은술', '맛술': '1큰술', '간장': '1.5큰술', '물엿': '1작은술', '참기름': '1큰술', '후춧가루': '약간', '깨': '약간'}"
479,"{'닭고기_다리': '500g', '꽈리고추': '적당량', '버터': '1/2토막', '진간장': '3큰술', '굴': '1큰술', '올리고당': '2큰술', '설탕': '1작은술', '맛술': '1큰술', '마늘': '1큰술', '후춧가루': '약간', '깨': '약간'}"
480,"{'감자': '1개', '베이컨': '3줄', '치즈': '2장', '김': '2T', '파슬리': '2꼬집', '소금': '2꼬집'}"
481,"{'돼지고기_삼겹살': '400g', '간장': '5큰술', '청주': '4큰술', '마늘': '1큰술', '생강': '1/2큰술', '매실청': '1/2큰술', '올리고당': '1큰술', '후추': '1/2작은술', '참기름': '1/2큰술', '식초': '1큰술', '설탕': '1/3큰술', '고추가루': '1/2큰술', '깨': '1/2큰술'}"
482,{}
483,"{'무': '1팩', '파프리카': '1개', '깻잎': '10장', '오이': '1개', '양파': '0.5개', '당근': '1개', '연겨자': '1T'}"
484,"{'닭고기_안심': '400~500g', '간장': '3T', '식초': '2T', '설탕': '3T', '후추가루': '약간', '참기름': '1T', '마늘': '1T', '소금': '0.5T', '계란': '1개', '전분가루': '3T', '밀가루': '0.5T', '파': '0.5대', '물': '1/3종이컵'}"
485,"{'차돌박이': '300g', '버섯': '1봉', '당근': '1/3개', '양파': '1/2개', '부추': '1줌', '숙주': '200g 1봉지', '소금': '1작은술', '후추': '약간', '밀가루': '조금', '땅콩버터': '2큰술', '물 약': '1/2컵 100ml', '설탕': '1큰술', '액젓': '1.5큰술', '깨': '2큰술', '식초': '2큰술', '마늘': '1/2큰술', '파': '1/3줌'}"
486,"{'닭날': '개 12~13개정도 1팩', '식용유': '약간', '맛술': '4큰술', '후추': '약간', '간장': '4큰술', '올리고당': '2큰술', '설탕': '2큰술', '물': '1/3컵'}"
487,"{'등갈비': '1kg', '김': '100ml', '마늘': '2T', '고추가루': '3T', '들기름': '1T', '후춧가루': '소량', '국간장': '3T', '설탕': '1/3T', '파': '1개', '물': '1000ml'}"
488,"{'돼지고기_삼겹살': '300g', '묵은지': '500g', '멸치': '500ml', '양파': '1/6개', '파': '1/2대', '꽈리고추': '1개', '마늘': '1/2숟가락', '생강': '약간', '맛술': '1숟가락', '후추': '약간', '고추장': '1숟가락', '국간장': '1/2숟가락', '고추가루': '2숟가락', '설탕': '1숟가락', '김': '5숟가락'}"
489,"{'훈제오리': '1팩', '파프리카': '1개', '무': '1팩', '오이': '1개', '당근': '1개', '부추': '1/3단', '연겨자': '3T', '간장': '3T', '마늘': '2T', '올리고당': '4T', '식초': '5T'}"
490,"{'돼지고기_삼겹살': '500g', '콩나물': '300g 1봉지', '양파': '1/2개', '버섯': '1개', '파': '1대', '꽈리고추': '1개', '깻잎': '10장', '고추가루': '3스푼', '고추장': '3스푼', '간장': '3스푼', '설탕': '2스푼', '마늘': '2스푼', '맛술': '3스푼'}"
491,{}
