recipe_id,ingredient_full
332,"['치킨너겟 20개', '견과류 아몬드or땅콩 / 생략 가능 1줌', '진간장 3큰술', '설탕 2큰술', '올리고당 3큰술', '다진 마늘 1큰술', '매실액 1큰술', '맛술 2큰술', '물 3큰술']"
333,"['느타리버섯 300g', '양파 1/2개', '애호박 1/4개', '고추 1개', '대파 1개', '고추장 1T', '고춧가루 1T', '간장 3T', '설탕 1.5T', '다진 마늘 1스푼', '참기름 1스푼']"
334,"['칵테일 새우 1종이컵', '다진마늘 1스푼', '버터 1조각', '식용유 2스푼', '케찹 2스푼', '고추가루 1스푼', '설탕 1스푼', '간장 1스푼', '식초 1스푼', '물 약간']"
335,"['칵테일 새우 20마리', '부추 1/5단', '부침가루 5큰술', '청양고추 23개', '물 1/2종이컵', '소금 1/2작은술']"
336,"['새송이버섯 3송이', '청양고추 1개', '대파 1/2대', '버터 1T', '간장 5T', '올리고당 2T', '다진마늘 1T', '참기름 1T', '물 2T']"
337,"['양배추 8장', '닭가슴살 2개', '깻잎 8장', '빨간 파프리카 1/2개', '당근 1/4개', '새송이버섯 1개', '된장 1숟가락', '마요네즈 1숟가락', '참깨 1숟가락', '맛술 1숟가락', '설탕 1/2숟가락', '물 3숟가락']"
338,"['콩나물 1봉', '비엔나소시지 1봉', '대파 1대', '양파 1/2개', '믈 1종이컵', '고추장 2T', '고추가루 2T', '간장 4T', '설탕 1T', '간마늘 1T', '참기름 1T']"
339,"['팽이버섯 1줌', '베이컨 2줄', '대파 1/4대', '식용유 약간', '버터 1조각', '굴소스 1큰술']"
340,"['닭다리살 400g', '쯔유 2T', '소금 1/2t', '올리고당 2T', '다진마늘 2T', '통후추 1t', '올리브유 2T']"
341,"['새우 20마리', '버터 20g', '올리고당 2큰술', '다진 마늘 1큰술', '파슬리 약간', '후추 약간', '올리브유 약간', '소금 약간']"
342,"['참치캔 기본사이즈 1개', '부침가루 ', '양파 1/2개', '당근 ', '소금 2/3t']"
343,"['가지 3개', '고추장 2숟가락', '마늘 1숟가락', '설탕 적은 1숟가락', '올리고당 1숟가락', '참기름 2숟가락', '참깨 솔솔']"
344,"['항정살 400g', '양상추 샐러드채소 ', '된장 1T', '간장 2T', '맛술 2T', '올리고당 2T', '설탕 1T', '다진마늘 0.5T', '참기름 1T', '후추 조금']"
345,"['닭가슴살 200g', '대파 1개', '간장 2T', '설탕 1T', '참기름 0.5T', '다진마늘 0.5T', '꿀 1T']"
346,"['가지 2개', '양파 1/2개', '노란 파프리카 1/3개', '빨간 파프리카 1/3개', '케첩 4큰술', '굴소스 2스푼', '설탕 1스푼', '올리고당 1.5스푼', '식초 1스푼', '참기름 1/2스푼', '통깨 약간', '튀김가루 종이컵 한컵 75g', '물 1/2컵']"
347,"['통마늘 40알', '아몬드 1줌', '통깨 솔솔', '식용유 약간', '간장 2T', '물 2T', '물엿 1.5T']"
348,"['닭가슴살 300g', '새송이버섯 2개', '올리브유 3T', '간장 2T', '물엿 1.5T', '다진마늘 2T', '설탕 1T', '바질 0.5T']"
349,"['닭다리살 250g', '고구마 1개', '브로콜리 1/2통', '미니파프리카 2개', '간장 1T', '올리고당 2T', '맛술 0.5T', '다진마늘 1T', '후추 조금']"
350,"['새송이버섯 1개', '양송이버섯 3개', '빨강파프리카 1/2개', '노랑파프리카 1/2개', '양파 1/4개', '가지 1/4개', '애호박 1/4개', '소금 약간', '후추 약간', '올리브오일 5숟가락']"
351,"['닭가슴살 300g', '양파 1개', '깻잎 10장', '간장 2T', '맛술 2T', '다진마늘 1T', '후춧가루 조금', '설탕 1T', '참기름 조금']"
352,"['두툼한 돼지고기 300400g', '부침가루 1밥숟가락', '튀김가루 2밥숟가락', '식용유 0.5밥숟가락', '케첩 3밥숟가락', '고추장 1밥숟가락', '설탕 1밥숟가락', '다진마늘 0.5밥숟가락', '올리고당 2밥숟가락', '간장 2밥숟가락']"
353,"['돼지고기앞다리살 400g', '마늘 1줌', '청주 1T', '생강가루 1/2t', '허브소금 1/2T', '깨 약간', '간장 3T', '설탕 1T', '올리고당 2T', '다진마늘 1/2T', '굴소스 1T', '맛술 2T', '참기름 1T', '물 1/4컵']"
354,"['냉동새우 1줌', '마요네즈 4큰술', '다진마늘 1큰술', '설탕 1큰술', '후추 약간', '소금 약간']"
355,"['닭가슴살 통조림 중간크기 1캔', '양파 작은거 1개', '양배추 1줌', '고추장 2T', '고춧가루 3T', '간장 1T', '설탕 2T', '다진마늘 1T']"
356,"['팽이버섯 1봉지', '고추장 1스푼', '진간장 1스푼', '설탕 1.5스푼', '다진마늘 1스푼', '물 2스푼']"
357,"['닭가슴살 2덩이', '카레가루 2숟가락', '밀가루 or 전분가루 3숟가락', '소금 약간', '후춧가루 약간', '오일 ']"
358,"['돼지목살 300g', '설탕 1T', '진간장 11/4T', '물엿 2T', '간마늘 1/2큰술', '생강가루 1꼬집', '맛술 1T', '굴소스 1/2T', '후추가루 1꼬집', '대파 다진거 1큰술']"
359,"['느타리버섯 1팩', '청고추 1개', '홍고추 1개', '마늘 1숟가락', '튀김기름 1컵', '진간장 2숟가락', '물 2숟가락', '설탕 2숟가락', '식초 2숟가락', '참기름 약간', '기름 볶을 때 1숟가락', '물 1/2컵', '튀김가루 7숟가락']"
360,"['목살 400g', '계란 1개', '버터 2T', '돈가스소스 3T', '맛술 2T', '설탕 2T', '굴소스 2T', '물 100g']"
361,"['칵테일 새우 1종이컵', '식용유 3T', '다진마늘 1T', '버터 1T', '후추 톡톡', '케찹 2T', '고추가루 1T', '설탕 1T', '간장 1T', '식초 1T']"
362,"['돼지등갈비 15쪽', '양파 1/2개', '대파 20cm', '새송이버섯 2개', '떡볶이떡 10개', '청양고추 3개', '모짜렐라치즈 원하는만큼', '맛술 1/2컵', '진간장 1/3컵', '맛술 1/3컵', '물엿 1/3컵', '고운 고춧가루 3스푼', '고추장 2스푼', '다진 마늘 1스푼', '설탕 2스푼', '물 4컵']"
363,"['돼지고기다짐육 또는 소고기다짐육 300g', '새송이버섯 2개', '생강술 또는 맛술 3T', '진간장 2T', '설탕 2T', '다진마늘 1T', '참기름 1/2T', '감자전분 2T', '대파 5cm', '후추 2번', '진간장 2T', '물 2T', '꿀 1T', '설탕 1/2T', '참기름 1/2T']"
364,"['통삼겹살 600g', '붉은 양파 1개', '파채 50g', '참기름 2작은술', '소금 1/2작은술', '물 1컵', '간장 3큰술', '설탕 1큰술', '꿀 2큰술', '참기름 1작은술']"
365,"['자숙새우 12마리', '브로콜리 1공기', '소금 1작은술', '식용유 1작은술', '다진마늘 1작은술', '마요네즈 1큰술', '굴소스 1/2큰술', '맛술 1큰술', '후추 약간']"
366,"['오징어(小) 1마리', '쪽파 1/2줌', '소금 1작은술', '초장 ', '빨간 파프리카 1/5개', '노란 파프리카 1/5개']"
367,"['참치 150g 1캔', '옥수수캔 1/2캔', '피망 1/4개', '양파 1/4개', '부침가루 2T', '계란 2개', '소금 약간', '후추 약간']"
368,"['불고기용 고기 300g', '진간장 3T', '설탕 3T', '다진마늘 3T', '후추 약간', '참기름 약간']"
369,"['정육된 닭다리살 250g', '대파 1개', '식용유 1큰술', '녹말가루 적당량', '미림 23큰술', '간장 2큰술', '설탕 2작은술', '생강 간것 1작은술']"
370,"['닭봉 9개', '전분가루 적당량', '소금 1/2T', '후춧가루 5번', '맛술 3T', '진간장 2T', '설탕 1T', '물엿 2T', '마늘 3쪽', '물 56T']"
371,"['어묵 8장', '물 약 종이컵4/5컵 200ml', '고추 2개', '고추장 5T', '간장 2T', '설탕 4T', '다진마늘 1T']"
372,"['리챔 작은것 1개', '밥 2스푼', '양파 조금', '당근 조금', '쪽파 조금', '소금 1꼬집', '식용유 약간']"
373,"['삼겹살 2근', '김치 1/2포기', '대파 2대', '홍고추 1개', '청양고추 2개', '사골곰탕 시판용 2봉', '고추장 1T']"
374,"['얇게 썬 소고기 6장', '깻잎 6장', '빨간 파프리카 1/3쪽', '주황 파프리카 1/3쪽', '노랑 파프리카 1/3쪽', '간장 1T', '물 1T', '식초 1T', '설탕 1T', '소금 6번', '후추 6번']"
375,"['치킨너겟 1520개', '물엿 올리고당 3T 5T', '케첩 2T', '고추장 1T', '간장 1T', '다진마늘 2T', '고춧가루 1T', '설탕 2T', '물 2T']"
376,"['새우 200g', '청경채 200g', '대파 2/3대', '마늘 5개', '통깨 적당히', '식용유 2큰술', '간장 1큰술', '굴소스 1/2큰술', '올리고당 2/3큰술', '전분 1큰술', '물 1큰술']"
377,"['두부 1모', '계란 1개', '팽이버섯 1봉', '양파 1개', '당근 1/2개', '대파 1대', '전분 4T', '소금 1/3T', '후추 톡톡', '돈까스 소스 or케찹 적당히']"
378,"['대패삼겹살 300g', '김치 1/8포기', '양파 1개', '두부 1모', '다진마늘 1큰술', '소면 1줌', '고추장 1큰술', '고춧가루 1큰술', '진간장 1큰술', '설탕 2큰술', '생강가루 1티스푼', '올리고당 1큰술']"
379,"['스팸 ', '두부 맘껏 ', '김치 1/4포기', '양파 1개', '청양고추 1개', '고춧가루 1큰술', '설탕 1/2큰술', '물엿 1/2큰술', '참기름 ', '깨 ', '후춧가루 약간']"
380,"['가지 1개', '튀김가루 ', '다진양파 1/4개', '다진마늘 1작은술', '물 ', '케찹 2큰술', '물엿 2큰술', '굴소스 1큰술', '식초 1큰술', '설탕 1큰술']"
381,"['통조림 골뱅이 400g 1캔', '통마늘 710개', '양파 1/2개', '청양고추 2개', '진간장 2큰술', '다진 마늘 0.5큰술', '맛술 1큰술', '설탕 1큰술', '올리고당 1큰술', '통깨 약간']"
382,"['돼지고기앞다리 300g', '다진파 2T', '다진마늘 1T', '간장 3T', '설탕 2T', '맛술 1T', '참기름 2T', '후추 약간']"
383,"['닭가슴살 3덩이', '우리 밀가루 2T', '달걀 2개', '빵가루 1종이컵', '포도씨유 1종이컵', '양상추(소) 1개', '대파 1대', '무순 1팩', '간장 5T', '식초 5T', '설탕 5T', '다진마늘 1T', '다진양파(중) 1개', '청고추 1개', '홍고추 1개']"
384,"['닭봉 1팩', '떡볶이떡 10개', '대파 1뿌리', '물 1종이컵', '통후추 1015알', '올리고당 1스푼', '간장 5', '맛술 2', '올리고당 2', '설탕 1', '생강청 1', '매실액 1', '다진마늘 1', '후추 톡톡']"
385,"['백오이 3개', '들깨가루 2큰술', '올리브유 2큰술', '소금 1큰술']"
386,"['소고기 불고기용 300g', '감자 4개', '청고추 2개', '홍고추 2개', '물 1머그컵', '간장 3큰술', '올리고당 2큰술', '참기름 1큰술', '통깨 1큰술', '물 1머그컵', '간장 3큰술', '올리고당 2큰술', '참기름 1큰술', '통깨 1큰술', '청주 2큰술', '후추 약간']"
387,"['대패돼지고기 300g', '무순 1팩', '파프리카 1/2개', '팽이버섯 1봉지', '간장 2큰술', '맛술 1큰술', '설탕 1/2큰술', '다진마늘 1/2큰술']"
388,"['한우 소고기 (살치살) 200g', '대파(흰부분) 1컵', '식용유 2큰술', '간장 1작은술', '설탕 1작은술', '굴소스 1작은술', '다진마늘 1작은술', '맛술 1큰술', '참기름 약간', '깨소금 약간']"
389,"['오징어 두마리 400g', '양파 1개', '대파 1대', '식용유 1숟가락', '물 1컵', '고추장 3.5숟가락', '청양 고춧가루 2숟가락', '고춧가루 2숟가락', '간장 2숟가락', '설탕 1숟가락', '물엿 1.5숟가락', '다진 마늘 1.5숟가락', '맛술 1숟가락', '후추 약간', '참기름 1숟가락', '통깨 1숟가락']"
390,"['돼지앞다리살 600g', '다진양파 1/4개', '다진대파 1/2대', '다진마늘 1큰술', '진간장 6스푼', '굴소스 1스푼', '물엿 2스푼', '미림 2스푼', '고추가루 1/2스푼', '설탕 3스푼', '생강가루 1/5스푼', '후추가루 12꼬집', '참기름 1스푼']"
391,"['콩나물 200g 1봉지', '대파 1대', '양파 1/2개', '프랑크소시지 3개', '물 1종이컵', '식용유 약간', '고추장 2숟가락', '고춧가루 2숟가락', '설탕 1숟가락', '간장 4숟가락', '다진마늘 1숟가락', '전분 1숟가락', '물 2숟가락']"
392,"['생카테일새우 or자숙새우 10미', '올리브유 3큰술', '다진마늘 1큰술', '버터 1큰술', '케첩 2큰술', '고춧가루 1큰술', '진간장 2큰술', '설탕 1큰술', '식초 1큰술', '물 2큰술', '후추 약간']"
393,"['어묵 4장', '고추장 1스푼', '땡초 가루 1/3스푼', '설탕 2스푼', '간장 1스푼', '미림 1스푼', '다진마늘 1스푼', '물엿 1스푼', '청양초 1개', '후추 1꼬집', '물 100cc']"
394,"['참치캔 1개', '달걀 2개', '청양고추 2개', '피망 1/4개', '빨강색 파프리카 1개', '밀가루 1T', '소금 조금']"
395,"['애호박 1개', '양파 1/2개', '땡초 5개', '부침가루 3큰술', '계란 3개', '캔참치 100g', '소금 2꼬집', '식용유 적당량', '후추 톡톡']"
396,"['비엔나소시지 250g', '다진 땅콩 약간', '설탕 1T', '물엿 1T', '진간장 1/2T', '케첩 1/2T', '물 2T', '다진마늘 1/2T']"
397,"['돼지고기 불고기용 650g', '양파 작은거 1개', '대파 1개', '까나리액젓 4스푼', '설탕 4스푼', '다진마늘 2스푼', '참기름 2스푼', '생강술 2스푼', '후추 조금', '통깨 조금']"
398,"['닭가슴살 1덩어리', '두부 1/2모', '양파 1/2개', '당근 조금', '대파 조금', '계란 2개', '부침가루 1큰술', '후추 약간', '소금 취향껏']"
399,"['당면 2줌', '콩나물 1줌', '양파 1/2개', '당근 1/6개', '대파 1/2대', '물 1.5컵', '참기름 약간', '통깨 약간', '고추장 1스푼', '고춧가루 1.5스푼', '간장 3스푼', '설탕 1스푼', '다진 마늘 0.5스푼', '올리고 당 1.5스푼', '식용유 2스푼']"
400,"['닭봉 20개', '우유 적당히', '대파 1/2대', '소주 1/2컵', '간장 5숟가락', '설탕 2숟가락', '식초 2숟가락', '청주 2숟가락', '케첩 1숟가락', '물엿 1숟가락']"
401,"['대패삼겹살 250300g', '숙주 1/2봉지', '파채 12줌', '양파 1/2개', '고춧가루 3스푼', '진간장 3스푼', '올리고당 3스푼', '굴소스 3스푼', '맛술 3스푼', '다진마늘 1/2스푼']"
402,"['고등어 1마리', '양파 1/3개', '땡초 2개', '쪽파 1줄기', '간장 2T', '고춧가루 2T', '맛술 2T', '고추장 1/2T', '다진마늘 1/2T', '설탕 1/2T']"
403,"['부침용 두부 1모 300g', '팽이버섯 큰 1봉지 380g', '양파 작은것 1개', '대파 1/2개', '청양고추 2개', '국간장 1T', '진간장 2T', '굴소스 1T', '물엿 3T', '고추가루 45T', '맛술 3T', '다진마늘 1T', '다시마 육수 1/2컵', '들기름 ', '식용유 약간', '후추 약간']"
404,"['깻잎 12장', '참치캔 1통', '두부 1/2모', '양파 ', '당근 ', '부침가루 3스푼', '계란 3개', '소금 ', '참기름 ', '후추 ']"
405,"['등갈비 1kg', '된장 1T', '통마늘 5개', '간장 8T', '설탕 4T', '물엿 4T', '매실액 2T', '맛술 4T', '다진마늘 2T', '참기름 1T', '물 700ml', '깨 약간']"
406,"['새우 1520마리', '콩나물 ', '양파 ', '당근 ', '파 ', '고추가루 2숟갈', '고추장 크게 1숟갈', '간장 1숟갈', '참치액젓 1숟갈', '매실청 1숟갈', '맛술 1숟갈', '다진마늘 12숟갈', '생강청 또는 다진 생강 0.3숟갈', '후추 ', '참기름 1숟갈', '표고버섯 가루 1숟갈']"
407,"['목살 3장', '간장 4숟가락', '올리고당 2숟가락', '설탕 1숟가락', '후추 ', '다진마늘 0.5숟가락', '참기름 1숟가락', '깨 ', '양파 ', '브로콜리 ', '대파 ']"
408,"['순대 500g', '양파 1개', '깻잎 5장', '떡국 떡 1줌', '양배추 1/4개', '당근 1/2개', '고춧가루 2큰술', '고추장 1큰술', '진간장 2큰술', '설탕 0.5큰술', '올리고당 1큰술', '매실액 1큰술', '다진 마늘 1큰술', '참기름 1큰술', '후춧가루 약간', '통깨 1큰술']"
409,"['훈제오리 ', '부추 1/2단', '양파 1개', '마늘 편으로썬 ', '간장 3T', '설탕 3T', '식초 3T', '고춧가루 2T', '다진마늘 1T', '참기름 ']"
410,"['닭 볶음탕용 1마리', '꽈리고추 약간', '마늘 약간', '생강술 약간', '물 100ml', '간장 4큰술', '설탕 4큰술', '맛술 4큰술', '물엿 1큰술']"
411,"['닭다리살 2팩', '올리브유 1T', '청주 또는 소주 2T', '소금 약간', '후추 약간', '파슬리가루 약간', '피클 45개', '굴소스 1T', '미림 또는 소주 1T', '물엿 또는 올리고당 1T', '설탕 1T', '다진마늘 1T', '간장 1/2t', '물 1T', '후추 약간']"
412,"['닭가슴살 500g', '양배추 1/2개', '양파 1/2개', '고구마 2개', '깻잎 5장', '떡볶이 떡 1인분', '대파 조금', '고추장 3T', '고춧가루 3T', '진간장 3T', '설탕 3T', '참기름 1T', '다진마늘 2.5T', '맛술 또는 소주 3T', '후춧가루 약간', '소금 조금', '물 1컵']"
413,"['차돌박이 1팩', '숙주나물 600g', '청량고추 5개', '간장 3T', '굴소스 2T', '소금 약간', '후추 약간', '참기름 1T']"
414,"['돼지고기(앞다리살) 400g', '다진마늘 1큰술', '대파(줄기) 1/3대', '다진생강 (즙) 약간', '깻잎 선택 ', '진간장 4큰술', '설탕 1큰술', '맛술 1큰술', '청주 1큰술', '참기름 2큰술', '후춧가루 약간']"
415,"['돼지고기앞다리살 300g', '파채 1줌', '콩나물 1줌', '참기름 약간', '통깨 약간', '간장 3숟가락', '고추장 2숟가락', '올리고당 3숟가락', '고춧가루 2숟가락', '다진 마늘 1숟가락', '매실액 1숟가락', '맛술 1숟가락', '후추 약간']"
416,"['삼겹살 400g', '대파채 약간', '간장 23큰술', '물 5큰술', '물엿 2큰술', '생강술 1큰술', '맛술 2큰술', '연겨자 1/2작은술']"
417,"['연어 200g', '정종 ', '소금 ', '후추 ', '간장 1.5T', '올리고당 1T', '물 100ml', '참기름 ', '마늘 ', '양파 1/2개', '쪽파 ']"
418,"['계란 2개', '깻잎 8장', '참치캔 85g', '밀가루 1/2컵', '양파 1/2개', '청양고추 3개', '소금 1/4티스푼', '후추 조금', '다진마늘 1티스푼']"
419,"['돼지등갈비 1kg', '양파 1/2개', '대파 흰부분 20cm정도 1개', '맛술 1/2컵', '맛간장(진간장) 1/2컵', '맛술 1/3컵', '올리고당 5스푼', '설탕 1스푼', '다진마늘 1스푼', '물 4컵']"
420,"['고등어 1마리', '녹말가루 2Ts', '소금 약간', '후추 약간', '간장 4Ts', '미림 4Ts', '마늘 3톨', '파 약간', '양파 1/4개', '설탕 1Ts', '물 2/3컵', '물엿 1Ts']"
421,"['소고기 불고기용 ', '허브솔트 ', '피망 ', '쪽파 ', '무순 ', '팽이버섯 ', '물 1T', '간장 3T', '올리고당 2T', '설탕 1T', '미림 2T']"
422,"['콩나물 300g', '부추 50g', '소금 1t', '고춧가루 2T', '마늘 1t', '진간장 2T', '설탕 1.5T', '식초 1T', '액젓 1T', '참기름 1T', '깨소금 1T']"
423,"['쑥갓 150g', '두부 1/2모', '굵은소금 1/2큰술', '소금 1작은술', '참기름 1큰술', '통깨 2큰술']"
424,"['잡채용 돼지고기(등심) 300g', '노란 파프리카 1/2개', '빨강 파프리카 1/2개', '양파 1/2개', '표고버섯 23개', '꽃빵 ', '청양고추 23개', '맛술 1큰술', '다진 마늘 0.5큰술', '설탕 0.5큰술', '진간장 2큰술', '후춧가루 약간', '고추기름 1큰술', '다진 마늘 0.5큰술', '굴 소스 2큰술', '진간장 2큰술', '설탕 0.5큰술', '올리고당 1큰술', '맛술 2큰술']"
425,"['돼지고기삼겹살 300g', '마늘 10톨', '소금 ', '후춧가루 약간', '청주 1', '간장 3', '청주 1', '맛술 1', '꿀 1', '생강가루 03', '참기름 0.5', '통깨 0.5', '식용유 약간']"
426,"['골뱅이 230g 1캔', '오이 1개', '양배추채 1줌', '당근 2cm', '양파 1개', '고추장 2T', '고춧가루 34T', '진간장 2T', '설탕 2.5T', '식초 5T', '다진마늘 1T', '참기름 2T']"
427,"['돼지고기앞다리살 600g', '채썬양파 1개', '식용유 약간', '간장 5숟가락', '설탕 3숟가락', '맛술 3숟가락', '다진마늘 1숟가락', '다진대파 1/2대', '참기름 1숟가락', '후추 약간', '통깨 약간']"
428,"['콩나물 1봉 380g', '고춧가루 1Ts', '간장 5Ts', '설탕 1Ts', '파 1/2뿌리', '마늘 1Ts', '들기름 4Ts', '물 5Ts']"
429,"['대패삼겹살 700g', '대파채 150g', '콩나물 200g', '깻잎 ', '청양고추 ', '양파 1/2개', '고추장 3TS', '고춧가루 4TS', '간장 1TS', '매실액 2TS', '설탕 1TS', '미림 1TS', '굴소스 1TS', '참기름 1TS', '다진마늘 1TS', '후춧가루 ']"
430,"['소고기 스테이크 400g', '피망 1', '양파 1/2', '마늘 78', '소금 ', '후추 조금', '버터 조금', '스테이크 소스 혹은 돈까스 소스 4큰술', '케찹 2큰술', '굴소스 2큰술', '올리고당 1큰술']"
431,"['대패삼겹살 500g', '콩나물 1봉지 300g', '양파 1/2', '깻잎 15장', '대파 1/2대', '청양고추 2개', '간장 3', '맛술 3', '다진 마늘 2', '설탕 2', '고춧가루 3', '고추장 3']"
432,"['오징어 ', '호박 ', '당근 ', '양파 ', '대파 ', '다진마늘 ', '간장 ', '굴소스 ', '올리고당 ', '깨 ', '식용유 ']"
433,"['소고기 다짐육 174g', '간장 6T', '올리고당 3.5T', '다진마늘 1.5T', '맛술 1T', '매실액 1T', '참기름 2T', '깨소금 2T', '후추 1/2티스푼', '들기름 1T']"
434,"['소고기 목심 스테이크용(Beef Chuck Steak) 600g', '양파 2개', '간장 4T', '간마늘 2T', '꿀 4T', '키위 갈아서 1개', '참기름 1T', '소금 약간', '후추 취향껏']"
435,"['훈제오리 1/2봉지', '단호박 1통', '마늘 78쪽', '양파 1/3개', '아스파라거스 없어도 무관 3개', '올리고당 1T', '굴소스 1T', '참깨 솔솔']"
436,"['김치 1/4포기', '돼지고기 200g', '대파 1/2줄기', '참기름 2T', '설탕 1T', '맛술 3T']"
437,"['단호박 중간 사이즈 1개', '훈제오리고기 500g', '양파 1개', '대파 1대', '청양고추 12개', '빨간 파프리카 1/3개', '노란 파프리카 1/3개', '고추장 1스푼', '고춧가루 3스푼', '간장 2스푼', '설탕 1스푼', '다진 마늘 1스푼', '청주 3스푼', '참기름 1스푼']"
438,"['오징어 1마리', '애호박 1/4개', '당근 1/4개', '양파 1/2개', '대파 1종이컵', '굵은소금 약간', '올리브유 약간', '간장 3큰술', '올리고당 1큰술', '설탕 1큰술', '미림 1큰술', '참기름 1큰술', '다진마늘 1/2큰술', '통깨 약간']"
439,"['닭볶음탕용 닭 1마리', '감자 2개', '양파 1개', '당근 1/2개', '간장 110ml', '설탕 5T', '맛술 4T', '다진마늘 2T', '참기름 2T', '물 400ml']"
440,"['통삼겹 500g', '양파(느타리버섯) ', '부추 ', '청양고추 ', '된장 2스푼', '간장 8스푼', '통마늘 34개', '대파 1/2개', '월계수잎 23장', '생강가루 1스푼', '맛술 2스푼', '다진마늘 2스푼', '설탕 2스푼', '올리고당 2스푼', '후추 약간']"
441,"['오징어 1마리', '삼겹살 250g', '양파 1/2개', '깻잎 5장', '대파 약간', '설탕 2숟가락', '고춧가루 3숟가락', '간장 1.5숟가락', '다진마늘 1.5숟가락', '고추장 2숟가락', '매실액 0.5숟가락', '후추 약간', '참기름 1숟가락']"
442,"['당면 1줌', '어묵 2장', '양파 1개', '대파 1대', '당근 적당량', '간장 3큰술', '참기름 2큰술', '올리고당 2큰술', '후추 톡톡', '다진마늘 1큰술']"
443,"['두부 1모', '대패삼겹살 180g', '대파 1대', '양파 1/2개', '물 1컵', '홍고추 1개', '다진 마늘 1T', '간장 3T', '멸치액젓 1T', '고춧가루 2T', '설탕 1T', '들기름 2T']"
444,"['등갈비 4대', '월계수잎 23장', '대파 1줄', '통마늘 6쪽', '된장 1큰술', '바베큐소스 3큰술', '진간장 2큰술', '올리고당 2큰술', '맛술 3큰술', '케첩 2큰술', '다진마늘 1/2큰술', '후추 약간', '파슬리 조금']"
445,"['삼겹살 300400g', '양파 ', '고추가루 1T', '고추장 1T', '간장 1T', '설탕 1T', '올리고당 1T', '미림 or청주 1T', '다진마늘 1T', '참기름 1T']"
446,"['콩나물 600g', '오만둥이 3줌', '땡초 2개', '대파 1/2줄기', '고춧가루 5T', '다진마늘 1.5T', '설탕 1T', '소금 2/3T', '전분가루 2T', '조개다시다 1/2T', '참기름 1T']"
447,"['목살 3덩이', '꽈리고추 2줌', '깐마늘 10개', '대파 약간', '후추 약간', '진간장 3큰술', '맛술 1큰술', '설탕 1큰술', '올리고당 1큰술', '다진마늘 1큰술', '통깨 ']"
448,"['갈비찜고기 3근', '무 ', '당근 ', '양파 ', '표고버섯 ', '파 ', '고추 ', '간장 2컵', '설탕 1컵', '맛술 1컵', '물 2컵', '다진마늘 1/2컵', '참기름 1/3컵', '파 1컵', '다진생강 1숟갈']"
449,"['부추 200g', '양파 1/2개', '고춧가루 2.5큰술', '식초 2큰술', '액젓 2큰술', '설탕 1.5큰술', '마늘 1큰술', '참기름 1큰술', '통깨 1큰술', '훈제오리 ']"
450,"['돼지고기목살 600g', '양파 1/2개', '당근 1/3개', '대파 썰어서 1줌', '간장 4T', '미림 2T', '다진마늘 2T', '고추장 3T', '고추가루 4t']"
451,"['삼겹살 300g', '양파 1/4개', '대파 1개', '고추장 3T', '고춧가루 2T', '다진 마늘 1/2T', '올리고당 2T', '미림 1T', '소금 약간', '후추 약간']"
452,"['당면 1줌', '김치 ', '양파 1/2개', '햄 ', '청양고추 3개', '김치국물 1작은국자', '다진마늘 1스푼', '참기름 ', '간장 ', '깨 ', '설탕 ']"
453,"['오징어(중) 2마리', '양파(대) 1/2개', '대파 1/2개', '청양고추 2개', '고추장 2스푼', '고춧가루 1스푼', '설탕 1/2스푼', '참기름 1/2스푼', '진간장 1스푼', '다진마늘 1/3스푼', '통깨 약간']"
454,"['오징어 2마리', '양파 1개', '당근 1/2개', '대파 1대', '설탕 1T', '고추장 1T', '고추가루 3T', '간장 5T', '참기름 1T', '다진마늘 1T']"
455,"['손질한 냉동가자미 2마리', '전분 ', '파채 ', '라임(레몬) ', '쪽파 간장 4큰술', '물 3큰술', '맛술 2큰술', '소금 1꼬집', '설탕 1큰술', '올리고당 1큰술', '레몬즙 (식초) 3큰술', '다진마늘 ', '청양고추 ', '홍고추 ']"
456,"['등갈비 2팩', '마늘 10개', '된장 1숟가락', '통깨 약간', '간장 9숟가락', '설탕 4숟가락', '물엿 4숟가락', '매실액 2숟가락', '맛술 4숟가락', '다진마늘 2숟가락', '참기름 1숟가락', '물 3.5종이컵', '통깨 약간']"
457,"['닭 1마리', '우유 ', '떡사리 ', '청주 3스푼', '다진마늘 2스푼', '청양고추 3개', '물 3스푼', '설탕 2스푼', '고춧가루 1스푼', '간장 3스푼', '물엿 4스푼', '케찹 2스푼', '고추장 1스푼', '후추 1/21스푼']"
458,"['삼겹살 4줄', '김치 1주먹', '양파 1/2개', '청양고추 3개', '깨 ', '고추장 1스푼', '다진마늘 1스푼', '고춧가루 1스푼', '설탕 1스푼', '참기름 ']"
459,"['돼지고기목살 450g', '깻잎 10장', '양조간장 3큰술', '매실청 3큰술', '맛술 1큰술', '올리고당 1큰술', '다진생강 1작은술', '다진마늘 1작은술', '후춧가루 약간']"
460,"['닭가슴살 3조각', '양파 1/3개', '대파 1/2개', '청양고추 3개', '마른홍고추 2개', '식용유 ', '녹말가루 56T', '달걀흰자 1개', '다진마늘 ', '소금 ', '참기름 ', '후추가루 약간', '간장 ', '맛술 ', '굴소스 ', '식초 ', '설탕 ', '올리고당 ']"
461,"['소고기 300g', '소금 ', '참기름 ', '후춧가루 ', '청경채 5개', '잔파 4대', '양파 1개', '간장 1큰술', '굴소스 1큰술', '다진마늘 1/2큰술', '통깨 ']"
